date,home_team,away_team,team,scorer,minute,own_goal,penalty
1993-04-14,Italy,Estonia,Italy,Giuseppe Signori,87.0,False,False
1991-06-05,Norway,Italy,Norway,Tore André Dahlum,4.0,False,False
1968-12-11,Turkey,Northern Ireland,Northern Ireland,Jimmy Nicholson,63.0,False,False
2014-10-13,Iceland,Netherlands,Iceland,Gylfi Sigurðsson,42.0,False,False
1997-06-14,Poland,Georgia,Poland,Krzysztof Nowak,90.0,False,False
2007-07-13,Iraq,Australia,Iraq,Nashat Akram,22.0,False,False
1984-06-17,Portugal,Spain,Portugal,António Sousa,52.0,False,False
1997-12-14,Saudi Arabia,Mexico,Mexico,Cuauhtémoc Blanco,68.0,False,False
1937-09-03,Lithuania,Latvia,Latvia,Fricis Kaņeps,4.0,False,False
2019-06-30,Egypt,Uganda,Egypt,Mohamed Salah,36.0,False,False
2004-07-17,Colombia,Costa Rica,Colombia,Tressor Moreno,45.0,False,False
1997-09-14,Saudi Arabia,Kuwait,Saudi Arabia,Yousuf Al-Thunayan,55.0,False,False
2009-03-28,Kenya,Tunisia,Kenya,Dennis Oliech,70.0,False,False
1993-05-15,Bahrain,India,Bahrain,Khamis Eid Rafe Thani,4.0,False,False
1957-11-24,Poland,Russia,Russia,Genrich Fedosov,75.0,False,False
1989-04-26,England,Albania,England,Chris Waddle,72.0,False,False
1999-07-06,Brazil,Chile,Brazil,Ronaldo,36.0,False,True
1998-06-26,Argentina,Croatia,Argentina,Mauricio Pineda,36.0,False,False
1972-03-05,Congo,Mali,Congo,François M'Pelé,63.0,False,False
1969-06-15,Denmark,Hungary,Denmark,Ulrik le Fevre,35.0,False,False
2011-11-22,Samoa,Cook Islands,Samoa,Albert Bell,90.0,False,False
1987-10-14,England,Turkey,England,John Barnes,28.0,False,False
1992-06-17,France,Denmark,France,Jean-Pierre Papin,60.0,False,False
2009-03-28,Russia,Azerbaijan,Russia,Konstantin Zyryanov,71.0,False,False
1961-05-14,Czechoslovakia,Scotland,Czechoslovakia,Tomáš Pospíchal,8.0,False,False
1993-05-18,Saudi Arabia,Kuwait,Saudi Arabia,Majed Abdullah,89.0,False,False
1938-06-12,France,Italy,France,Oscar Heisserer,10.0,False,False
2022-01-24,Cameroon,Comoros,Cameroon,Vincent Aboubakar,70.0,False,False
2017-10-07,Cyprus,Greece,Cyprus,Pieros Sotiriou,17.0,False,False
2011-01-19,United Arab Emirates,Iran,Iran,Mohammad Nouri,83.0,False,False
2005-06-05,DR Congo,Uganda,DR Congo,Zola Matumona,78.0,False,False
1991-05-16,Yugoslavia,Faroe Islands,Yugoslavia,Davor Šuker,85.0,False,False
1970-11-15,Cyprus,Russia,Cyprus,Nikos Charalambous,42.0,False,False
2008-06-22,Benin,Niger,Benin,Jocelyn Ahouéya,45.0,False,False
1993-08-01,Venezuela,Brazil,Brazil,Bebeto,79.0,False,False
2013-10-11,Bosnia and Herzegovina,Liechtenstein,Bosnia and Herzegovina,Edin Džeko,39.0,False,False
2013-06-16,Tanzania,Ivory Coast,Ivory Coast,Lacina Traoré,13.0,False,False
2000-04-09,Libya,Mali,Libya,Ahmed Al Masli,56.0,False,False
1965-05-03,Jamaica,Mexico,Mexico,Ernesto Cisneros,71.0,False,False
1997-06-21,Tahiti,Solomon Islands,Tahiti,Jean-Loup Rousseau,38.0,False,False
2017-10-06,Austria,Serbia,Serbia,Luka Milivojević,11.0,False,False
2006-11-15,Portugal,Kazakhstan,Portugal,Simão Sabrosa,86.0,False,False
1975-09-03,France,Iceland,France,Jean-Marc Guillou,20.0,False,False
2021-03-30,Gibraltar,Netherlands,Netherlands,Donny van de Beek,85.0,False,False
2007-11-17,Scotland,Italy,Italy,Christian Panucci,90.0,False,False
2000-09-03,Hungary,Italy,Italy,Filippo Inzaghi,35.0,False,False
2019-10-10,South Korea,Sri Lanka,South Korea,Kim Shin-wook,17.0,False,False
2003-10-11,Madagascar,Benin,Benin,Anicet Adjamossi,74.0,False,False
2022-02-01,Vietnam,China PR,Vietnam,Hồ Tấn Tài,9.0,False,False
2015-09-04,Canada,Belize,Canada,Tosaint Ricketts,63.0,False,False
2005-09-04,Egypt,Benin,Egypt,Mido,71.0,False,False
1997-06-04,Kyrgyzstan,Iran,Iran,Ali Mousavi,82.0,False,False
2021-09-07,Syria,United Arab Emirates,Syria,Mahmoud Al Baher,64.0,False,False
2004-09-08,Taiwan,Iraq,Iraq,Salih Sadir,43.0,False,False
1972-06-04,Zambia,Lesotho,Zambia,Freddie Mwila,67.0,False,False
2017-03-25,Belgium,Greece,Greece,Konstantinos Mitroglou,46.0,False,False
1991-07-15,Colombia,Uruguay,Uruguay,Peter Méndez,19.0,False,False
1985-10-06,Morocco,Libya,Morocco,Mustapha Merry,44.0,False,True
1979-08-02,Brazil,Argentina,Argentina,Hugo Coscia,29.0,False,False
2021-10-08,Algeria,Niger,Algeria,Riyad Mahrez,60.0,False,True
1976-03-07,Sierra Leone,Niger,Sierra Leone,Samuel Tray,70.0,False,False
2007-10-13,Italy,Georgia,Italy,Andrea Pirlo,44.0,False,False
1996-11-10,Cyprus,Israel,Cyprus,Siniša Gogić,9.0,False,False
2000-10-12,Lebanon,Iran,Iran,Ali Daei,90.0,False,False
2001-06-02,Belgium,Latvia,Belgium,Émile Mpenza,12.0,False,False
2021-10-11,Norway,Montenegro,Norway,Mohamed Elyounoussi,29.0,False,False
1981-12-14,Kuwait,New Zealand,New Zealand,Wynton Rufer,66.0,False,False
2016-06-08,Papua New Guinea,Solomon Islands,Papua New Guinea,Nigel Dabinyaba,82.0,False,False
2015-06-11,Dominican Republic,Belize,Belize,Deon McCaulay,13.0,False,False
2005-06-22,Japan,Brazil,Brazil,Ronaldinho,32.0,False,False
1938-06-12,Cuba,Sweden,Sweden,Harry Andersson,9.0,False,False
2021-09-06,Djibouti,Niger,Djibouti,Anas Farah Ali,32.0,False,False
2007-06-06,Guadeloupe,Haiti,Haiti,Monès Chéry,36.0,False,True
2021-11-12,England,Albania,England,Harry Kane,18.0,False,False
1999-09-04,Slovakia,Romania,Slovakia,Vladimír Labant,22.0,False,True
1942-01-18,Uruguay,Ecuador,Uruguay,Schubert Gambetta,13.0,False,False
1983-08-21,Bolivia,Peru,Bolivia,Erwin Romero,65.0,False,False
1967-05-21,Poland,Belgium,Poland,Włodzimierz Lubański,41.0,False,False
2010-10-12,Azerbaijan,Turkey,Azerbaijan,Rashad Sadygov,38.0,False,False
2004-02-29,Bermuda,Montserrat,Bermuda,John Barry Nusum,60.0,False,False
2010-06-28,Netherlands,Slovakia,Netherlands,Wesley Sneijder,84.0,False,False
1996-08-31,Wales,San Marino,Wales,John Robinson,45.0,False,False
2006-09-02,Belarus,Albania,Belarus,Timofei Kalachev,2.0,False,False
1967-09-06,Finland,Russia,Russia,Anatoliy Banishevskiy,35.0,False,False
2008-10-15,Lithuania,Faroe Islands,Lithuania,Tomas Danilevičius,20.0,False,False
1991-10-16,Poland,Republic of Ireland,Poland,Jan Furtok,77.0,False,False
1971-05-30,Russia,Spain,Russia,Vitaliy Shevchenko,83.0,False,False
2016-06-26,France,Republic of Ireland,France,Antoine Griezmann,58.0,False,False
2000-11-24,Iran,Guam,Iran,Ali Daei,72.0,False,False
1987-03-29,Portugal,Malta,Portugal,Jorge Plácido,77.0,False,False
1927-11-13,Peru,Bolivia,Bolivia,José Bustamante,14.0,False,False
1955-03-23,Ecuador,Uruguay,Uruguay,Américo Galván,4.0,False,False
1985-04-07,Zambia,Cameroon,Zambia,Michael Chabala,40.0,False,False
2003-09-06,Netherlands,Austria,Austria,Emanuel Pogatetz,32.0,False,False
1968-12-29,Costa Rica,Honduras,Honduras,Donaldo Rosales,25.0,False,False
2021-09-02,Ecuador,Paraguay,Ecuador,Michael Estrada,90.0,False,False
2000-07-23,Jamaica,Honduras,Jamaica,Onandi Lowe,69.0,False,False
1961-03-29,Costa Rica,Curaçao,Costa Rica,Manrique Quesada,89.0,False,False
1977-01-07,Saudi Arabia,Iran,Iran,Gholam Hossein Mazloumi,16.0,False,False
2010-06-24,Slovakia,Italy,Italy,Fabio Quagliarella,90.0,False,False
1976-10-31,Guinea,Ghana,Ghana,Emmanuel Ofei Ansah,59.0,False,False
1975-09-21,Colombia,Uruguay,Colombia,Edgar Angulo,53.0,False,False
1999-06-04,Poland,Bulgaria,Poland,Tomasz Iwan,62.0,False,False
1996-04-24,Argentina,Bolivia,Argentina,Gabriel Batistuta,49.0,False,False
1995-06-11,Republic of Ireland,Austria,Republic of Ireland,Ray Houghton,65.0,False,False
2019-10-15,Syria,Guam,Syria,Mahmoud Al-Mawas,90.0,False,False
1954-06-16,Brazil,Mexico,Brazil,Pinga,43.0,False,False
2015-06-19,Chile,Bolivia,Chile,Charles Aránguiz,65.0,False,False
1997-08-16,South Africa,Congo,South Africa,Phil Masinga,14.0,False,False
2001-03-28,Ecuador,Brazil,Ecuador,Agustín Delgado,49.0,False,False
1977-10-26,Spain,Romania,Spain,Eugenio Leal,75.0,False,False
2022-12-14,France,Morocco,France,Théo Hernandez,5.0,False,False
1995-09-06,Faroe Islands,Russia,Russia,Aleksandr Mostovoi,9.0,False,True
2001-05-06,Angola,Cameroon,Angola,Akwá,60.0,False,False
1981-08-14,Australia,Fiji,Australia,Gary Cole,64.0,False,False
1995-04-25,Poland,Israel,Poland,Wojciech Kowalczyk,55.0,False,False
2008-06-14,Kenya,Zimbabwe,Kenya,McDonald Mariga,12.0,False,False
2001-06-06,Azerbaijan,Slovakia,Azerbaijan,Zaur Tagizade,55.0,False,False
1997-07-06,Australia,New Zealand,Australia,Ned Zelić,6.0,False,False
2007-03-24,Liechtenstein,Northern Ireland,Northern Ireland,Grant McCann,90.0,False,False
2002-06-07,Spain,Paraguay,Spain,Fernando Morientes,69.0,False,False
2019-03-22,England,Czech Republic,England,Raheem Sterling,68.0,False,False
2016-06-09,Uruguay,Venezuela,Venezuela,Salomón Rondón,36.0,False,False
2005-10-12,Lithuania,Belgium,Belgium,Karel Geraerts,20.0,False,False
2012-06-08,Russia,Czech Republic,Russia,Alan Dzagoev,79.0,False,False
1980-03-13,Ghana,Guinea,Ghana,Willie Klutse,69.0,False,False
1981-03-30,Iraq,Syria,Iraq,Nazar Ashraf,34.0,False,False
1999-06-05,France,Russia,Russia,Valery Karpin,87.0,False,False
2002-01-30,Costa Rica,South Korea,Costa Rica,Paulo Wanchope,82.0,False,False
1995-07-13,Brazil,Colombia,Brazil,Leonardo Araújo,30.0,False,False
2021-10-08,Latvia,Netherlands,Netherlands,Davy Klaassen,19.0,False,False
1959-04-04,Argentina,Brazil,Brazil,Pelé,58.0,False,False
1945-02-18,Colombia,Ecuador,Colombia,Roberto Gámez,64.0,False,False
1976-06-08,Iran,Yemen DPR,Iran,Gholam Hossein Mazloumi,63.0,False,False
2013-10-15,Ghana,Egypt,Ghana,Christian Atsu,88.0,False,False
1983-03-27,Luxembourg,Hungary,Hungary,Péter Hannich,56.0,False,False
1947-12-13,Paraguay,Uruguay,Paraguay,Leocadio Marín,76.0,False,False
1978-10-25,Wales,Malta,Wales,Ian Edwards,20.0,False,False
1992-11-15,Mexico,Honduras,Mexico,José Manuel de la Torre,12.0,False,False
1980-12-21,DR Congo,Madagascar,DR Congo,Imowa Malgbanga,75.0,False,False
1993-11-17,San Marino,England,England,Ian Wright,78.0,False,False
1992-12-20,Guinea,Kenya,Guinea,Fodé Camara,51.0,False,False
1990-03-05,Algeria,Ivory Coast,Algeria,Tahar Chérif El-Ouazzani,81.0,False,False
1923-11-04,Uruguay,Paraguay,Uruguay,Pedro Petrone,87.0,False,False
2012-06-11,France,England,England,Joleon Lescott,30.0,False,False
2004-05-19,Samoa,Papua New Guinea,Samoa,Junior Michael,69.0,False,False
2012-01-24,Ghana,Botswana,Ghana,John Mensah,25.0,False,False
1996-04-24,Colombia,Paraguay,Colombia,Faustino Asprilla,53.0,False,False
2001-07-29,Angola,Togo,Angola,Akwá,26.0,False,False
2021-09-07,Russia,Malta,Russia,Fyodor Smolov,10.0,False,False
2005-09-03,France,Faroe Islands,France,Djibril Cissé,76.0,False,False
2015-11-13,Libya,Rwanda,Libya,Faisal Al Badri,46.0,False,True
1986-10-29,Russia,Norway,Russia,Oleg Blokhin,33.0,False,False
1983-04-16,Czechoslovakia,Cyprus,Czechoslovakia,Václav Daněk,70.0,False,False
1985-02-27,Netherlands,Cyprus,Netherlands,Dick Schoenaker,30.0,False,False
2006-06-26,Italy,Australia,Italy,Francesco Totti,90.0,False,True
1925-11-29,Argentina,Paraguay,Argentina,Martin Sánchez,72.0,False,False
1970-06-02,Israel,Uruguay,Uruguay,Juan Mujica,50.0,False,False
2007-11-21,Cyprus,Czech Republic,Czech Republic,Daniel Pudil,11.0,False,False
2012-06-09,Morocco,Ivory Coast,Morocco,Hamza Abourazzouk,89.0,False,False
2009-10-11,Guinea,Burkina Faso,Burkina Faso,Habib Bamogo,59.0,False,False
2022-01-16,Tunisia,Mauritania,Tunisia,Hamza Mathlouthi,4.0,False,False
1973-10-14,Romania,Finland,Romania,Florea Dumitrache,63.0,False,False
1980-03-15,Ivory Coast,Tanzania,Ivory Coast,Kobenan Kouman,7.0,False,False
2021-10-10,Argentina,Uruguay,Argentina,Lautaro Martínez,62.0,False,False
2013-03-22,Czech Republic,Denmark,Denmark,Andreas Cornelius,57.0,False,False
2007-07-07,Thailand,Iraq,Iraq,Younis Mahmoud,32.0,False,False
1963-03-31,Colombia,Ecuador,Ecuador,Enrique Raymondi,30.0,False,False
2021-09-05,England,Andorra,England,Bukayo Saka,85.0,False,False
2015-03-23,Saint Kitts and Nevis,Turks and Caicos Islands,Turks and Caicos Islands,Thrizen Leader,74.0,True,False
1979-09-16,Uruguay,Ecuador,Ecuador,Fausto Klinger,77.0,False,False
1968-01-16,Ethiopia,Algeria,Ethiopia,Luciano Vassallo,27.0,False,True
2017-03-26,Malta,Slovakia,Slovakia,Vladimír Weiss,2.0,False,False
1972-02-29,Morocco,DR Congo,DR Congo,Mayanga Maku,3.0,False,False
2023-06-29,Haiti,Mexico,Mexico,Ricardo Adé,56.0,True,False
1945-02-21,Bolivia,Colombia,Bolivia,Severo Orgaz,80.0,False,False
1969-02-13,Morocco,Senegal,Morocco,Driss Bamous,54.0,False,False
2015-09-04,Canada,Belize,Canada,Atiba Hutchinson,90.0,False,False
1966-07-15,Spain,Switzerland,Spain,Manuel Sanchís Martínez,57.0,False,False
1988-12-03,Australia,Fiji,Australia,Graham Arnold,84.0,False,False
2001-06-08,Vanuatu,Solomon Islands,Vanuatu,Richard Iwai,48.0,False,False
2008-10-15,Japan,Uzbekistan,Uzbekistan,Maksim Shatskikh,27.0,False,False
2010-10-08,Slovenia,Faroe Islands,Slovenia,Tim Matavž,36.0,False,False
1953-09-20,Luxembourg,France,France,Roger Piantoni,5.0,False,False
1998-09-05,Finland,Moldova,Finland,Joonas Kolkka,8.0,False,False
1973-05-06,Albania,Romania,Albania,Sabah Bizi,87.0,False,False
2013-06-07,Sudan,Ghana,Ghana,Sulley Muntari,83.0,False,False
1991-01-23,Greece,Portugal,Greece,Panagiotis Tsalouchidis,85.0,False,False
1972-05-14,Cambodia,Kuwait,Cambodia,Tes Sean,59.0,False,False
1985-11-10,Paraguay,Chile,Paraguay,Rogelio Delgado,46.0,False,False
2003-10-12,Ethiopia,Malawi,Malawi,Essau Kanyenda,39.0,False,False
2003-06-20,Colombia,New Zealand,New Zealand,Raf de Gregorio,27.0,False,False
1986-03-08,Cameroon,Zambia,Zambia,Michael Chabala,65.0,False,False
2005-09-03,Burkina Faso,South Africa,Burkina Faso,Abdoulaye Cissé,47.0,False,False
2012-06-10,Solomon Islands,New Zealand,New Zealand,Chris Wood,10.0,False,False
1997-02-12,Colombia,Argentina,Argentina,Claudio López,10.0,False,False
2015-06-16,Bhutan,China PR,China PR,Wu Lei,55.0,False,False
1995-06-11,Estonia,Slovenia,Slovenia,Zlatko Zahovič,79.0,False,False
1995-06-07,Romania,Israel,Israel,Eyal Berkovic,50.0,False,False
1917-09-30,Uruguay,Chile,Uruguay,Carlos Scarone,20.0,False,False
2000-11-15,Chile,Argentina,Argentina,Ariel Ortega,27.0,False,False
2008-11-19,Jamaica,Canada,Jamaica,Luton Shelton,28.0,False,False
1968-09-04,Netherlands,Luxembourg,Netherlands,Wim van Hanegem,69.0,False,False
1957-06-16,Greece,Romania,Romania,Titus Ozon,78.0,False,False
2001-02-23,Libya,Togo,Libya,Khalifa Khalifa,11.0,False,False
1993-05-22,Pakistan,China PR,China PR,Gao Hongbo,38.0,False,False
1978-09-20,Austria,Scotland,Austria,Walter Schachner,47.0,False,False
2013-06-09,Guinea,Mozambique,Guinea,Sadio Diallo,45.0,False,True
2021-07-02,Peru,Paraguay,Peru,Gianluca Lapadula,40.0,False,False
1996-04-24,Argentina,Bolivia,Bolivia,Julio César Baldivieso,42.0,False,False
1965-03-17,Wales,Greece,Wales,Ivor Allchurch,74.0,False,False
2007-07-02,Argentina,Colombia,Argentina,Juan Román Riquelme,34.0,False,False
2021-03-28,Austria,Faroe Islands,Austria,Christoph Baumgartner,37.0,False,False
2001-08-15,Serbia,Faroe Islands,Serbia,Siniša Mihajlović,23.0,False,False
2021-03-24,Serbia,Republic of Ireland,Republic of Ireland,Alan Browne,18.0,False,False
2020-10-13,Peru,Brazil,Brazil,Neymar,28.0,False,True
1957-06-02,France,Iceland,France,Célestin Oliver,11.0,False,False
2001-04-30,Syria,Philippines,Syria,Tarek Jabban,25.0,False,False
1962-05-30,Chile,Switzerland,Switzerland,Rolf Wüthrich,6.0,False,False
1982-12-19,Malta,Netherlands,Netherlands,Kees van Kooten,25.0,False,False
2000-10-07,Andorra,Estonia,Estonia,Martin Reim,55.0,False,False
2005-10-01,Liberia,Zambia,Zambia,Mumamba Numba,61.0,False,False
1996-01-12,Brazil,Canada,Canada,Tomasz Radzinski,66.0,False,False
2003-12-03,Kyrgyzstan,Pakistan,Kyrgyzstan,Sergey Chikishev,18.0,False,False
1967-09-17,Poland,France,France,Robert Herbin,13.0,False,False
2001-01-28,Angola,Libya,Angola,Akwá,75.0,False,False
1954-06-17,Switzerland,Italy,Italy,Giampiero Boniperti,44.0,False,False
2007-06-27,Ecuador,Chile,Chile,Humberto Suazo,20.0,False,False
1959-03-21,Bolivia,Brazil,Brazil,Paulo Valentim,26.0,False,False
2009-04-01,Kazakhstan,Belarus,Kazakhstan,Rinat Abdulin,10.0,False,False
1991-04-17,Poland,Turkey,Poland,Roman Kosecki,87.0,False,False
2016-06-01,New Caledonia,Samoa,New Caledonia,Kevin Nemia,28.0,False,False
1983-04-27,Belgium,German DR,Belgium,Jan Ceulemans,18.0,False,False
2021-06-04,Suriname,Bermuda,Suriname,Nigel Hasselbaink,37.0,False,False
1957-09-22,Chile,Bolivia,Chile,Guillermo Díaz,62.0,False,False
2008-02-07,Ivory Coast,Egypt,Egypt,Ahmed Fathy,12.0,False,False
1995-07-16,Uruguay,Bolivia,Bolivia,Óscar Carmelo Sánchez,71.0,False,False
2011-09-02,Malta,Croatia,Croatia,Dejan Lovren,68.0,False,False
2008-09-06,Gambia,Liberia,Gambia,Njogu Demba-Nyrén,10.0,False,False
2011-10-07,Azerbaijan,Austria,Austria,Marc Janko,52.0,False,False
1996-01-21,United States,Guatemala,United States,Jovan Kirovski,87.0,False,False
1992-06-14,Antigua and Barbuda,Bermuda,Bermuda,Kenneth Thompson,21.0,False,False
2022-02-02,Burkina Faso,Senegal,Senegal,Abdou Diallo,70.0,False,False
2007-11-21,New Caledonia,Fiji,New Caledonia,Pierre Wajoka,29.0,False,True
2001-08-25,China PR,United Arab Emirates,China PR,Hao Haidong,33.0,False,False
1965-12-29,Belgium,Bulgaria,Bulgaria,Georgi Asparuhov,19.0,False,False
1965-11-14,DR Congo,Ivory Coast,Ivory Coast,Eustache Manglé,80.0,False,False
2005-06-04,Morocco,Malawi,Malawi,Emmanuel Chipatala,10.0,False,False
1995-04-26,Belgium,Cyprus,Belgium,Gunther Schepens,47.0,False,False
2017-09-02,Albania,Liechtenstein,Albania,Odise Roshi,54.0,False,False
2019-11-14,Yemen,Palestine,Yemen,Omar Al-Dahi,54.0,False,False
2016-09-06,Canada,El Salvador,El Salvador,Nelson Bonilla,78.0,False,False
1991-11-13,Poland,England,England,Gary Lineker,77.0,False,False
2002-06-08,Brazil,China PR,Brazil,Roberto Carlos,15.0,False,False
2010-09-03,Faroe Islands,Serbia,Serbia,Danko Lazović,14.0,False,False
1999-10-09,France,Iceland,Iceland,Eyjólfur Sverrisson,47.0,False,False
2015-10-07,South Sudan,Mauritania,Mauritania,Boubacar Bagili,3.0,False,False
1974-09-25,Denmark,Spain,Spain,Roberto Juan Martínez,41.0,False,False
2021-03-27,Bahamas,Saint Kitts and Nevis,Saint Kitts and Nevis,Omari Sterling-James,82.0,False,False
1970-02-10,Ethiopia,Ivory Coast,Ivory Coast,Laurent Pokou,87.0,False,False
2007-08-22,Finland,Kazakhstan,Kazakhstan,Dmitry Byakov,23.0,False,False
2021-11-16,Tunisia,Zambia,Zambia,Fashion Sakala,80.0,False,False
1946-01-26,Argentina,Chile,Argentina,Ángel Labruna,60.0,False,False
1965-09-05,Hungary,Austria,Hungary,János Farkas,4.0,False,False
1998-09-28,Australia,Cook Islands,Australia,Damian Mori,30.0,False,False
2005-03-30,North Korea,Iran,Iran,Javad Nekounam,79.0,False,False
2004-06-15,Czech Republic,Latvia,Latvia,Māris Verpakovskis,45.0,False,False
1982-06-18,Argentina,Hungary,Argentina,Osvaldo Ardiles,60.0,False,False
2002-10-12,Lithuania,Faroe Islands,Lithuania,Robertas Poškus,37.0,False,False
2002-07-10,Australia,Fiji,Australia,Joel Porter,12.0,False,False
1995-03-29,Romania,Poland,Romania,Józef Wandzik,53.0,True,False
1981-04-15,Turkey,Czechoslovakia,Czechoslovakia,Ján Kozák,70.0,False,False
2010-01-10,Angola,Mali,Mali,Seydou Keita,79.0,False,False
1992-07-19,Nicaragua,El Salvador,El Salvador,Óscar Ulloa,73.0,False,False
2007-06-02,Greece,Hungary,Greece,Giourkas Seitaridis,29.0,False,False
2005-03-30,Peru,Ecuador,Peru,Jefferson Farfán,58.0,False,False
2015-06-11,Saudi Arabia,Palestine,Saudi Arabia,Yahya Al-Shehri,6.0,False,False
1977-09-03,Belgium,Iceland,Belgium,Gilbert Van Binst,15.0,False,False
2008-08-20,Haiti,Suriname,Suriname,Wensley Christoph,31.0,False,False
2019-06-08,Turkey,France,Turkey,Kaan Ayhan,30.0,False,False
1997-06-22,Ecuador,Mexico,Ecuador,Luis Capurro,6.0,False,True
1985-05-05,Iraq,Qatar,Iraq,Ahmed Radhi,21.0,False,False
1957-06-05,Belgium,Iceland,Belgium,Victor Mees,22.0,False,False
2012-06-23,Spain,France,Spain,Xabi Alonso,90.0,False,True
2009-10-14,Latvia,Moldova,Latvia,Andrejs Rubins,44.0,False,False
1998-06-10,Morocco,Norway,Norway,Youssef Chippo,45.0,True,False
2016-10-06,Peru,Argentina,Peru,Christian Cueva,83.0,False,True
1950-07-09,Brazil,Sweden,Brazil,Ademir de Menezes,52.0,False,False
2010-01-12,Egypt,Nigeria,Egypt,Ahmed Hassan,54.0,False,False
2008-09-06,North Macedonia,Scotland,North Macedonia,Ilčo Naumoski,5.0,False,False
1998-10-14,Lithuania,Bosnia and Herzegovina,Bosnia and Herzegovina,Elvir Baljić,68.0,False,False
2009-08-12,Azerbaijan,Germany,Germany,Miroslav Klose,53.0,False,False
1974-09-04,Norway,Northern Ireland,Norway,Tom Lund,72.0,False,False
1991-07-02,Jamaica,Canada,Jamaica,Hector Wright,42.0,False,False
1980-12-22,North Korea,Macau,North Korea,Li Yong-Sob,34.0,False,False
1980-03-08,Egypt,Ivory Coast,Egypt,Mokhtar Mokhtar,20.0,False,False
2021-09-05,Uruguay,Bolivia,Bolivia,Marcelo Martins Moreno,84.0,False,True
2009-06-10,Faroe Islands,Serbia,Serbia,Milan Jovanović,44.0,False,False
1998-06-04,Estonia,Faroe Islands,Estonia,Kristen Viikmäe,12.0,False,False
1992-11-28,Honduras,Saint Vincent and the Grenadines,Honduras,Antonio Zelaya,86.0,False,False
2011-09-02,Slovenia,Estonia,Slovenia,Tim Matavž,78.0,False,False
1930-07-22,Argentina,Chile,Chile,Guillermo Subiabre,15.0,False,False
2022-01-24,Guinea,Gambia,Gambia,Musa Barrow,71.0,False,False
2011-07-23,Jordan,Nepal,Jordan,Ahmad Hayel,31.0,False,False
1972-03-29,Portugal,Cyprus,Portugal,Nené,17.0,False,False
1999-07-24,Brazil,Germany,Brazil,Ronaldinho,72.0,False,False
1973-10-14,Romania,Finland,Romania,Dudu Georgescu,81.0,False,False
1998-06-22,Romania,England,Romania,Viorel Moldovan,46.0,False,False
1978-06-03,Peru,Scotland,Scotland,Joe Jordan,14.0,False,False
2005-09-03,Slovenia,Norway,Norway,Morten Gamst Pedersen,90.0,False,False
1997-09-06,Iceland,Republic of Ireland,Republic of Ireland,David Connolly,13.0,False,False
1994-11-16,Slovenia,Lithuania,Slovenia,Zlatko Zahovič,55.0,False,False
1986-10-15,England,Northern Ireland,England,Chris Waddle,75.0,False,False
2009-06-10,Netherlands,Norway,Netherlands,André Ooijer,32.0,False,False
2012-10-12,Czech Republic,Malta,Czech Republic,Jan Rezek,67.0,False,False
1957-05-15,Denmark,England,England,Tommy Taylor,71.0,False,False
1995-06-07,San Marino,Russia,Russia,Vasili Kulkov,38.0,False,False
2010-06-20,Brazil,Ivory Coast,Brazil,Elano,62.0,False,False
1995-09-06,Czech Republic,Norway,Czech Republic,Radek Drulák,87.0,False,False
2021-07-20,Suriname,Guadeloupe,Guadeloupe,Matthias Phaeton,20.0,False,False
1933-06-11,Sweden,Estonia,Sweden,Bertil Ericsson,13.0,False,False
2015-01-25,Congo,Burkina Faso,Congo,Fabrice Ondama,87.0,False,False
1998-06-25,Germany,Iran,Germany,Oliver Bierhoff,50.0,False,False
2020-10-08,North Macedonia,Kosovo,Kosovo,Florent Hadergjonaj,29.0,False,False
2003-09-10,Israel,Malta,Malta,Michael Mifsud,51.0,False,True
1927-10-30,Argentina,Bolivia,Argentina,Manuel Seoane,29.0,False,False
2021-06-15,Philippines,Maldives,Maldives,Ali Fasir,25.0,False,False
2003-09-06,North Macedonia,England,North Macedonia,Gjorgji Hristov,28.0,False,False
2016-03-25,Saint Vincent and the Grenadines,Trinidad and Tobago,Trinidad and Tobago,Levi García,82.0,False,False
1996-10-09,Iceland,Romania,Romania,Dorinel Munteanu,21.0,False,False
2021-06-08,Barbados,Dominica,Dominica,Julian Wade,57.0,False,False
2021-11-11,Slovakia,Slovenia,Slovakia,Ondrej Duda,58.0,False,True
1960-09-11,Costa Rica,Honduras,Costa Rica,Rubén Jiménez,34.0,False,False
2004-09-08,Maldives,Lebanon,Lebanon,Ali Nasseredine,58.0,False,False
2006-10-11,Netherlands,Albania,Netherlands,Robin van Persie,15.0,False,False
1974-03-07,Mauritius,DR Congo,Mauritius,Daniel Imbert,61.0,False,False
2014-09-09,Czech Republic,Netherlands,Netherlands,Stefan de Vrij,55.0,False,False
1954-06-16,France,Yugoslavia,Yugoslavia,Miloš Milutinović,15.0,False,False
2001-05-30,South Korea,France,France,Youri Djorkaeff,80.0,False,False
1997-12-12,Saudi Arabia,Brazil,Brazil,Romário,80.0,False,False
2021-06-16,Russia,Finland,Russia,Aleksei Miranchuk,45.0,False,False
2010-09-03,Faroe Islands,Serbia,Serbia,Nikola Žigić,90.0,False,False
2009-03-28,Armenia,Estonia,Estonia,Konstantin Vassiljev,38.0,False,False
1969-08-31,Argentina,Peru,Peru,Oswaldo Ramírez,81.0,False,False
2019-01-11,Palestine,Australia,Australia,Apostolos Giannou,90.0,False,False
